id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13470627,Apartment close to the city and nature,77057492,Saori,,Hägersten-Liljeholmens,59.30036473932552,17.99579255282879,Entire home/apt,829,2,0,,,1,129,0,
13472362,Living Room in Eco Apartment in Södermalm,77076562,Johnny,,Södermalms,59.31637,18.05269,Shared room,3033,1,3,2016-10-05,0.04,1,0,0,
13491172,Nice studio in city Vasastan for two,77308395,Maria,,Norrmalms,59.34412,18.04329,Entire home/apt,695,30,27,2021-03-05,0.37,1,0,0,
13520328,Self Contained Guesthouse In Peaceful Villa Garden,77662952,Lotta,,Enskede-Årsta-Vantörs,59.28271,18.08879,Entire home/apt,779,2,137,2022-06-22,1.87,1,183,25,
13533991,Cosy and modern apartment,77829721,Fredrik,,Bromma,59.33956,17.9529,Entire home/apt,780,2,17,2019-09-02,0.23,1,0,0,
13541739,Studio apartment in the heart of Vasastan,76923403,Lovisa,,Norrmalms,59.34441,18.03709,Entire home/apt,800,4,5,2021-08-14,0.07,1,0,1,
13552056,Fantastisk våning i Gamla Stan i hjärtat av Stlm,8771302,Linn,,Södermalms,59.32527,18.06874,Entire home/apt,3500,3,60,2022-06-12,0.83,1,303,9,
13556356,"Spacious three room flat w Piano, Sofo Södermalm",74840626,Erik,,Södermalms,59.31489,18.07614,Entire home/apt,1200,30,4,2021-07-20,0.06,2,0,1,
13559906,Modern och ljus lägenhet på 2 rum och kök,40000011,Mireille,,Enskede-Årsta-Vantörs,59.295731,18.07243,Entire home/apt,1000,3,4,2022-03-05,0.35,2,178,4,
13575672,Stockholm for rent.,39056529,Gabriel,,Bromma,59.33996,17.8803,Private room,899,2,3,2016-08-05,0.04,1,88,0,
13593982,"Big flat close to lake beaches, 15 min to city",78558201,Klas,,Farsta,59.24774,18.09258,Private room,428,7,1,2018-08-17,0.02,1,89,0,
13601268,Charmigt hus nära stan i Enskede,59341453,Mia,,Enskede-Årsta-Vantörs,59.28495,18.06129,Entire home/apt,2200,7,15,2021-08-08,0.21,1,156,4,
13621641,"2 rooms, kitchen and large terrace in Örby-Älvsjö",78899930,Holger,,Enskede-Årsta-Vantörs,59.26817,18.02863,Private room,750,120,7,2019-08-30,0.10,4,175,0,
13634708,Great 2 bedroom apartment in Stockholm,17371921,Matt,,Bromma,59.33598,17.97488,Entire home/apt,2019,1,8,2020-01-03,0.11,3,328,0,
13648486,2 rooms in a cosy house near the Älvsjö fair,79237188,Kerstin Vilselius,,Enskede-Årsta-Vantörs,59.27251,18.02383,Private room,450,1,50,2022-06-05,0.70,1,75,11,
13676679,"2.5 rooms, own kitchen. Basement apt-ment, Älvsjö.",78899930,Holger,,Enskede-Årsta-Vantörs,59.26933,18.02909,Private room,670,7,10,2021-08-26,0.14,4,298,1,
13707735,"Townhouse in green, friendly and city close area",80008863,Andreas,,Bromma,59.32002,17.9548,Entire home/apt,1500,7,8,2021-08-14,0.17,1,232,2,
13719548,Central studio with balcony near Karlaplan,28226449,Victoria,,Östermalms,59.33721,18.08878,Entire home/apt,950,5,13,2016-12-04,0.18,1,0,0,
13728032,Mysigt radhus i Bagarmossen strax söder om Sthlm,433474,Janniche,,Skarpnäcks,59.27173,18.13323,Entire home/apt,1400,3,2,2017-07-10,0.03,1,21,0,
13762144,Apartment w. balcony near Stureplan,80679173,Tomas,,Östermalms,59.34173,18.06744,Entire home/apt,795,58,8,2022-05-15,0.13,1,268,3,
13770010,"2 rooms, terrace in SW, entrance floor. Älvsjö (R)",78899930,Holger,,Enskede-Årsta-Vantörs,59.26933,18.02909,Private room,750,7,5,2018-09-17,0.07,4,175,0,
13776795,Designer apartment with big balcony,765176,Sharokh,,Norrmalms,59.34701,18.05852,Entire home/apt,1500,3,27,2022-01-07,0.37,1,5,3,
13821751,3 bedroom flat in trendy Södermalm,6631124,Johan,,Södermalms,59.31673,18.07873,Entire home/apt,3000,2,85,2022-06-06,1.23,2,19,16,
13912148,Fin 3 Rok med grillplats och stor park utanför,56227250,Martina,,Enskede-Årsta-Vantörs,59.296246,18.060396,Entire home/apt,1200,1,0,,,1,361,0,
13977591,"Family friendly 4 rooms apartment, sea view",83247448,Mila,,Kungsholmens,59.33636,18.00704,Entire home/apt,1557,1,12,2022-06-22,0.17,2,5,3,
13988429,Modern city apartment at Hornstull close to water!,37261709,Abel,,Södermalms,59.31819,18.03211,Entire home/apt,1070,5,78,2022-06-05,1.09,1,200,20,
14021574,Central three room flat facing a park,83894952,Hannah,,Södermalms,59.31079,18.07105,Entire home/apt,1600,4,64,2022-06-05,0.89,1,8,14,
14066604,Charming house near city center,84463017,Daniel,,Bromma,59.3228,17.97164,Entire home/apt,2400,3,4,2021-08-09,0.11,1,172,2,
14070551,3 room Apartment in Hornstull,84508439,Janne,,Södermalms,59.31901,18.04353,Entire home/apt,1100,50,0,,,1,88,0,
14122541,Chic etagelägenhet med jätteterrass,14039777,Sofia,,Södermalms,59.31546,18.03016,Entire home/apt,1395,4,18,2022-06-21,0.25,1,317,5,
14141028,"Quiet Room in Sofo, Stockholm!",74840626,Erik,,Södermalms,59.31538,18.07852,Private room,657,5,11,2019-08-25,0.18,2,0,0,
14175945,Privat room in central Stockholm,17872507,Vendela,,Kungsholmens,59.33266,18.02663,Private room,550,2,55,2022-05-04,0.85,1,130,7,
14312095,"Central modern spatious apartment, amazing view",36618654,Anna,,Södermalms,59.3127,18.08509,Entire home/apt,1950,4,7,2018-06-22,0.10,1,5,0,
14333273,Topfloor in the center of Stockholm,87207275,Yvonne,,Norrmalms,59.34914,18.05855,Entire home/apt,1500,4,8,2019-08-14,0.11,1,258,0,
14399325,Vackert hus i Bromma med spabad! Hyr helt hus,88506411,Anders,,Bromma,59.33075,17.94588,Entire home/apt,1693,3,41,2022-04-25,0.58,1,188,7,
14436576,"Lovely apartment in Söder, Liljeholmen",88869085,Michael,,Hägersten-Liljeholmens,59.30791,18.01255,Entire home/apt,1029,2,4,2022-06-22,1.25,1,355,4,
14455661,Stenkast från stan. Gångavstånd till Globen.,35771028,Per,,Skarpnäcks,59.29944,18.08629,Entire home/apt,999,3,22,2022-06-13,5.00,1,12,22,
14460950,Spacious room in bohemian apartment in Södermalm,2935725,Gabriel,,Södermalms,59.319225,18.064344,Private room,1000,2,47,2022-06-19,0.67,1,134,3,
14493375,Amazing Villa with pool and jacuzzi,6629287,Elin,,Enskede-Årsta-Vantörs,59.26937,18.03113,Entire home/apt,3000,2,2,2017-02-12,0.03,1,258,0,
14499555,Very modern house with garden.,75388909,Bin,,Hässelby-Vällingby,59.39026,17.81584,Private room,500,1,23,2019-08-19,0.32,1,39,0,
14538762,A cozy apartment 13 minutes from Stockholm City,7190770,Yasir,,Hägersten-Liljeholmens,59.30623,17.98557,Private room,3000,1,1,2016-10-02,0.01,1,365,0,
14542251,The South Island Haven (Södermalm Stockholm),30804333,Rachel,,Södermalms,59.318443,18.035557,Entire home/apt,1826,10,3,2021-11-08,0.05,1,6,1,
14580778,"Central, good com with balcony and bath",80996959,Antolina,,Norrmalms,59.34584,18.05808,Entire home/apt,685,4,60,2022-04-26,0.86,1,6,4,
14601226,Cozy room close to nature & city (South Stockholm),79134539,Caroline,,Hägersten-Liljeholmens,59.295059,17.996189,Private room,429,1,41,2022-06-11,0.58,1,165,2,
14601613,Cute apartment in central Stockholm,13266721,Valerie,,Norrmalms,59.34639,18.05939,Entire home/apt,1500,40,13,2022-04-20,0.20,1,270,1,
14658098,Classic in central Stockholm,5873957,Lena,,Södermalms,59.31556,18.05769,Entire home/apt,2700,4,40,2022-04-18,0.58,1,88,3,
14690946,Bedroom in a very nice apartment,88416015,Karin,,Södermalms,59.30208,18.10121,Private room,720,1,4,2019-06-12,0.06,1,363,0,
14720731,Your own cozy studio 10 min from the city.,25310349,Constancia,,Farsta,59.27421,18.08386,Entire home/apt,400,30,26,2021-10-10,0.37,1,144,4,
14782687,2 Bedroom apt with great ambiance,65567769,Yousef,,Hässelby-Vällingby,59.36745,17.8432,Entire home/apt,903,5,16,2022-06-15,0.23,1,172,2,
14839641,Cosy apartment in Vasastan,92849509,Josefine,,Norrmalms,59.3471,18.04349,Entire home/apt,3000,5,11,2019-07-11,0.16,1,173,0,
14839900,Central Stockholm apartment with balcony,7925148,Joel,,Östermalms,59.34879,18.10337,Entire home/apt,547,7,11,2019-08-18,0.16,2,59,0,
14846265,Ljus och nyrenoverad lägenhet i hjärtat av Söder,92922909,Åsa,,Södermalms,59.31599,18.06671,Entire home/apt,1000,2,11,2022-05-28,0.28,1,62,2,
14890911,Charmigt hus mitt i Gamla Enskede,29850274,Magnus,,Enskede-Årsta-Vantörs,59.28389,18.08736,Entire home/apt,2000,5,2,2019-04-24,0.03,1,112,0,
14904604,Big quiet room close to Odenplan station,93592727,Cata,,Norrmalms,59.34311,18.04101,Private room,449,3,49,2019-05-29,0.70,1,0,0,
15000226,Separate 10 sq.m room i 20 min to city center,94604679,Anastasia,,Hässelby-Vällingby,59.36668,17.8779,Private room,450,1,2,2019-02-16,0.03,1,179,0,
15005150,Studio apartment in the heart of Södermalm,81806054,Pär & Regina,,Södermalms,59.31939,18.05772,Entire home/apt,770,1,443,2022-06-17,6.31,3,6,74,
15022331,"Big, cosy apartment in the center",94324346,Lena,,Södermalms,59.31229,18.05098,Entire home/apt,1528,5,27,2022-04-18,0.39,1,23,5,
15109221,Unique flat at Mariatorget the heart of  Sodermalm,47605089,Vivianne,,Södermalms,59.31822,18.06684,Entire home/apt,3500,2,50,2022-06-23,1.30,1,1,15,
15153786,Beautiful three room apartment in Vasastan,27655429,Pascal,,Norrmalms,59.34187,18.05877,Entire home/apt,2070,5,7,2019-09-28,0.10,1,1,0,
15175526,Sunny flat with balcony 5 min from Old Town,96294228,Annika,,Södermalms,59.3187,18.06446,Entire home/apt,950,3,47,2019-06-09,0.67,1,1,0,
15179952,Right in front of the water!,96352405,Rafaele,,Kungsholmens,59.33626,18.03035,Entire home/apt,1300,5,4,2021-06-24,0.06,1,307,0,
15186367,Mysigt lugnt 56mkv nära till allt,96311208,Altin Aldo,,Hägersten-Liljeholmens,59.30154,18.01102,Shared room,406,14,0,,,1,0,0,
15203368,"Centralt, lugnt, fräscht på charmiga kungsholmen.",7611039,Katarina,,Kungsholmens,59.33738,18.02886,Entire home/apt,611,3,131,2022-05-30,1.90,1,219,13,
15234949,Scandinavian style studio apartment in Hornstull,12395177,Charlotte,,Södermalms,59.31537,18.03292,Entire home/apt,850,2,42,2022-02-04,0.67,1,0,2,
15260947,Balla Bromma,97074080,Joan,,Bromma,59.34329,17.9367,Private room,256,7,10,2022-06-08,0.21,2,76,4,
15350513,Large 2 bedroom apartment: Glory2,31783855,Residence,,Södermalms,59.32533,18.07291,Entire home/apt,4230,2,42,2022-05-29,0.62,8,286,6,
15371048,Your cozy room close to the lake,98186766,Shadi,,Hässelby-Vällingby,59.38362,17.80292,Private room,700,1,0,,,1,0,0,
15387458,Two bedrooms with balcony in flat close to city,42148087,Nina,,Skarpnäcks,59.275074,18.132523,Private room,914,1,4,2022-05-29,1.22,1,69,4,
15434261,Lovely room (women only). City Center South.,41452948,Monica,,Södermalms,59.31634,18.05724,Private room,568,7,90,2021-11-28,1.30,1,112,1,
15488637,A home away from home,28039167,Isa,,Norrmalms,59.34158,18.04979,Entire home/apt,2257,3,54,2022-06-12,0.81,1,62,10,
15492981,Fresh living close to waterfront in Stockholm,6453227,Annika,,Kungsholmens,59.34048,18.01014,Entire home/apt,1200,3,11,2022-04-05,0.16,1,0,8,
15503253,Beautiful 2 Room +Kitchen Apartment,99582231,Ann-Margret,,Hägersten-Liljeholmens,59.31621,18.00849,Entire home/apt,750,28,8,2022-03-01,0.12,1,173,1,
15525125,Mitt i stan,99823103,Galina,,Norrmalms,59.34771,18.06293,Entire home/apt,1000,1,5,2018-01-01,0.08,1,175,0,
15526966,Your own house 13 minutes from Stockholm City,95651930,Levente,,Enskede-Årsta-Vantörs,59.29188,18.06577,Entire home/apt,1604,5,3,2019-08-10,0.05,1,175,0,
15628102,Creative Apartment in Trendy Södermalm Neighborhood,9382722,Deo,,Södermalms,59.3107,18.08182,Entire home/apt,2000,7,36,2021-07-09,0.53,1,6,1,
15638638,Charming 4 room flat in Hornstull,100867191,Massimiliano,,Södermalms,59.3167,18.03359,Entire home/apt,1800,6,4,2017-08-27,0.06,1,0,0,
15645785,Room P in a house full of students,906001,Mariam,,Spånga-Tensta,59.39358,17.91671,Private room,200,20,7,2021-12-13,0.12,7,210,2,
15785340,Room T in a house full of students,906001,Mariam,,Spånga-Tensta,59.39151,17.91674,Private room,200,10,5,2021-12-31,0.08,7,299,1,
15794969,Room S in a house full of students,906001,Mariam,,Spånga-Tensta,59.39181,17.917,Private room,193,120,8,2021-06-06,0.12,7,176,0,
15797241,LUXURY TOWNHOUSE IN CITY 85M2+TERRACE 12M2,102205446,Freddie,,Östermalms,59.34256,18.09003,Entire home/apt,3495,30,41,2020-02-08,0.61,1,17,0,
15798474,Apartment in Stockholm city,95076982,Karolina,,Hässelby-Vällingby,59.36754,17.83156,Entire home/apt,539,1,1,2019-08-29,0.03,2,0,0,
15853918,Nice and cozy flat,102727874,Carlos,,Enskede-Årsta-Vantörs,59.27383,18.05761,Entire home/apt,1000,7,0,,,1,0,0,
15855356,Lovely apartment in the heart of Stockholm,72076279,Violetta,,Östermalms,59.33278,18.08647,Entire home/apt,1550,2,60,2022-05-01,0.89,2,24,4,
15925433,trendy apartment in Södermalm,48889372,Josef,,Södermalms,59.30799,18.08104,Entire home/apt,900,3,66,2021-03-14,1.01,1,0,0,
15977506,"The travelers' ""warm home” in Stockholm",103800827,Weihong,,Spånga-Tensta,59.36919,17.89576,Private room,200,3,23,2022-04-24,0.34,3,55,2,
16010073,98 Sqm in trendy Hornstull,104092699,Ida,,Södermalms,59.32246,18.02608,Entire home/apt,1000,9,2,2017-01-12,0.03,1,159,0,
16080878,A room with a view!!!,91541035,Crafoord,,Norrmalms,59.33669,18.04754,Shared room,220,1,108,2022-06-11,1.77,2,348,15,
16083846,"Big room, perfect location, central Stockholm",104822809,Delphi,,Enskede-Årsta-Vantörs,59.29723,18.0786,Private room,338,2,18,2018-10-26,0.27,1,0,0,
16111734,"Unique homestay, close to sub and beautiful nature",105049379,Margaretha,,Enskede-Årsta-Vantörs,59.25047,18.02749,Private room,350,6,26,2022-05-24,0.38,3,277,2,
16125988,Turn of the century flat in the heart of Stockholm,38740732,Anna,,Norrmalms,59.33836,18.05033,Entire home/apt,1050,1,66,2020-04-29,0.99,1,0,0,
16142460,Comfortable with a cat,105330509,Ida,,Södermalms,59.31065,18.05931,Entire home/apt,886,3,31,2022-05-30,0.47,2,7,10,
16146458,Fresh room in apartment close to the city center,105366837,Alex,,Enskede-Årsta-Vantörs,59.29432,18.04842,Private room,450,1,40,2018-06-12,0.60,1,206,0,
16181847,"Non smoker's, big'n beautiful room with a balcony",5872855,Julia,,Hässelby-Vällingby,59.36002,17.86623,Private room,304,7,1,2018-08-16,0.02,2,0,0,
16250817,Apartment in Södermalm,106255264,Daniel,,Södermalms,59.31061,18.07641,Entire home/apt,5000,2,108,2019-11-14,1.60,1,90,0,
16279908,Stylish & spacious Apt. 15min from central station,23541339,Christian,,Bromma,59.33479,17.95141,Entire home/apt,999,2,27,2022-04-18,0.40,2,2,1,
16281808,2 Rooms in nice appartment 15 min from central,23541339,Christian,,Bromma,59.33496,17.95125,Private room,299,2,6,2019-02-13,0.10,2,14,0,
16322150,Cozy studio in the centre of city,5113690,Fredrik,,Södermalms,59.31645,18.05463,Entire home/apt,318,12,12,2018-04-21,0.18,1,0,0,
16345661,Perfect family home in the heart of Södermalm,5602932,Kajsa,,Södermalms,59.30869,18.07951,Entire home/apt,1200,7,2,2017-03-14,0.03,1,0,0,
16350192,Nice flat in a perfect trendy location,107027736,Andrew,,Södermalms,59.31098,18.07278,Entire home/apt,970,3,30,2021-08-10,0.45,1,0,1,
16351239,Room V in a house full of students,906001,Mariam,,Spånga-Tensta,59.39367,17.91803,Private room,200,120,9,2019-11-30,0.14,7,174,0,
16392682,Takvåning med stor balkong!,35358860,Jessica,,Södermalms,59.31748,18.03997,Entire home/apt,1959,2,41,2022-05-30,0.61,1,52,11,
16413373,Totally renovated with an amazing sea view,3316808,Rickard,,Kungsholmens,59.33659,18.02867,Entire home/apt,950,2,5,2018-08-19,0.08,1,0,0,
16435709,In the heart of old town,78393845,Sofia Co-Host,,Södermalms,59.32274,18.07195,Entire home/apt,1153,1,344,2022-06-01,5.16,4,287,71,
16437808,"Trevligt boende nära t-bana, natur, litet centrum.",5426620,Bo,,Skarpnäcks,59.27525,18.13436,Private room,550,25,14,2019-08-27,0.21,4,358,0,
16466346,Modern flat very near subway and parks.,23649472,Elin,,Skarpnäcks,59.27686,18.12513,Entire home/apt,1650,7,4,2019-08-26,0.06,1,92,0,
16481175,Seawiew appartment nearby city,108200418,Daniela,,Bromma,59.33143,17.98876,Entire home/apt,929,1,0,,,1,0,0,
16488924,Middle of Old Town,78393845,Sofia Co-Host,,Södermalms,59.32294,18.07122,Entire home/apt,1029,1,381,2022-06-09,5.71,4,204,84,
16504519,Giant 4 BDR Penthouse Lifestyle Loft in Old Town,43785017,Fredrik,,Södermalms,59.32198,18.07357,Entire home/apt,1806,1,389,2022-06-22,6.14,1,240,51,
16528357,Cosy and charming room for a perfect stay in SOFO,108708553,Cecilia & Ove,,Södermalms,59.31344,18.07545,Private room,719,3,171,2022-06-11,2.57,1,75,14,
16601263,Top Floor apart. with 2 balconies,17421189,Henrik,,Södermalms,59.31881,18.05275,Entire home/apt,1600,365,13,2017-08-23,0.20,1,180,0,
16648800,Cozy Apt w balcony min from the ❤️Of Stockholm city,67738361,Julie,,Hägersten-Liljeholmens,59.29584,18.00774,Entire home/apt,1186,7,6,2022-06-06,0.13,1,144,3,
16712348,"Beautiful..! 2 Level House, 200m from the water.",110746279,Martin,,Bromma,59.339,17.96526,Entire home/apt,2500,2,51,2019-10-12,0.82,1,267,0,
16714619,Right in the heart of popular SOFO,5772146,Lina,,Södermalms,59.31337,18.07689,Entire home/apt,1800,3,42,2022-05-30,0.63,1,2,4,
16715424,Modern & spacious town house with sunny garden,110773577,Lotte,,Hässelby-Vällingby,59.37472,17.88304,Entire home/apt,1350,14,1,2017-08-07,0.02,1,224,0,
16782674,Quiet Relaxing Room!,111481874,Nayla,,Rinkeby-Tensta,59.38639,17.92993,Private room,299,1,119,2022-02-28,1.81,1,93,12,
16785369,Urban/central located aparment Stockholm,111477212,Dennis,,Kungsholmens,59.32925,18.03712,Entire home/apt,1395,2,14,2022-05-10,0.22,1,147,3,
16802149,Design villa with sauna and swimming pool,1750667,Jakob,,Hägersten-Liljeholmens,59.29539,17.99455,Entire home/apt,2400,5,31,2021-10-13,0.49,1,312,7,
16825476,Family house,35207118,Sabrina,,Hässelby-Vällingby,59.36655,17.87162,Private room,450,1,1,2017-02-09,0.02,2,0,0,
16837456,Premium Stockholm City 2 room apartment!,78598934,Robert,,Östermalms,59.35761,18.09671,Entire home/apt,540,3,15,2019-08-12,0.23,1,0,0,
16837838,Great apartment in Stockholm City,6192702,Susanna,,Östermalms,59.34668,18.10111,Entire home/apt,1293,1,301,2022-06-05,4.65,3,336,36,
16855800,New studio  - like a hotel room with a kitchen,49383117,Anna,,Enskede-Årsta-Vantörs,59.28187,18.04983,Entire home/apt,669,5,209,2022-06-11,3.32,1,109,24,
16887676,"Cool apt, family friendly, great view, balcony",1740740,Nadia,,Södermalms,59.31898,18.05252,Entire home/apt,1185,10,10,2021-08-14,0.16,1,1,3,
16919257,"Charming apartment in central birkastan, stockholm",27943654,Malin,,Norrmalms,59.34079,18.03165,Entire home/apt,1100,50,0,,,1,244,0,
16925965,A nice new renovated cozy apartment,45134274,Malek,,Södermalms,59.32849,18.06965,Entire home/apt,795,7,0,,,1,177,0,
16978448,Parkview pearl of the south,113622052,Ric,,Södermalms,59.31587,18.0877,Entire home/apt,1500,6,15,2022-06-02,0.23,1,28,4,
16985253,Lovely house 9 minutes from the Old Town!,4563569,Eva,,Skarpnäcks,59.28531,18.10477,Entire home/apt,1650,7,13,2021-08-07,0.22,1,181,3,
17006375,3 room and kitchen close to inner city,70942841,Appartement I Bromma,,Bromma,59.33409,17.94778,Entire home/apt,971,4,171,2022-06-24,2.62,9,10,19,
17042544,Family house w. outdoor pool for 1-2 families.,36622692,Eva,,Bromma,59.35987,17.95194,Entire home/apt,3000,5,8,2018-12-30,0.13,1,76,0,
17073334,Välkomna till trivsam villa nära Stockholms City,33545089,Anna,,Hägersten-Liljeholmens,59.30206,17.96947,Entire home/apt,1000,6,16,2022-01-05,0.29,1,50,6,
17229248,Longstay rental in the heart of Stockholm,116044429,Guven,,Norrmalms,59.33708,18.05226,Private room,334,1,128,2022-04-18,1.98,8,0,19,
17236206,Calm and beautiful room in Gamla stan / Old town,116105546,Michael,,Södermalms,59.32489,18.07275,Private room,525,1,75,2022-06-05,1.15,1,0,24,
17282454,"Nice room in big apartment, Stockholm City centre",30786360,David,,Norrmalms,59.34463,18.04537,Private room,850,1,30,2022-06-05,0.47,1,291,3,
17295671,Våning nära vattnet och centrum.,95108482,Per,,Kungsholmens,59.32854,18.03685,Entire home/apt,1000,14,4,2018-08-14,0.07,1,173,0,
17336197,Small studio with a lovely seaview,60767917,Johanna,,Södermalms,59.31604,18.03303,Entire home/apt,670,5,37,2020-12-28,0.59,1,175,0,
17427215,15 min city WIFI tram to bus Arlanda airport 7 min,117890263,Helena,,Hägersten-Liljeholmens,59.31843,18.00607,Private room,380,2,57,2022-05-06,0.91,1,326,1,
17489153,Mysig lägenhet i centrala Stockholm,118490597,Hans,,Södermalms,59.306953,18.077261,Private room,561,4,323,2022-06-16,5.05,1,5,24,
17501531,Ljus etta med balkong,13910711,Caroline,,Norrmalms,59.34413,18.04469,Entire home/apt,1150,5,5,2018-09-03,0.08,1,1,0,
17506567,Bright 1 bedroom apartment city center Kungsholmen,29697741,Paulina,,Kungsholmens,59.33621,18.03196,Entire home/apt,1100,15,19,2022-06-04,0.30,1,0,4,
